post_id,text,account_id,timestamp,token,type
p1592,Strong development updates. #OMNI,acc0448,2025-12-04T20:51:34,OMNI,organic
p1593,Insider: massive deal incoming! #XCY,acc0118,2025-12-04T20:51:47,XCY,fake_news
p1594,Leaked info suggests huge collaboration! #XCY,acc0275,2025-12-04T20:52:00,XCY,fake_news
p1595,Buy now!! Massive potential!,acc0408,2025-12-04T20:52:09,BLOC,bot
p1596,Undervalued gem!,acc0278,2025-12-04T20:52:14,ASI,coordinated
p1597,Insider: massive deal incoming! #NEURA,acc0156,2025-12-04T20:52:37,NEURA,fake_news
p1598,The project is growing steadily. #OMNI,acc0016,2025-12-04T20:53:02,OMNI,organic
p1599,Solid long-term potential. #OMNI,acc0433,2025-12-04T20:53:15,OMNI,organic
p1600,Where is the proof?,acc0243,2025-12-04T20:53:21,BLOC,doubt
p1601,Too many identical posts today...,acc0016,2025-12-04T20:53:30,BLOC,doubt
p1602,To the moon!!! #AITK,acc0196,2025-12-04T20:53:55,AITK,bot
p1603,To the moon!!!,acc0180,2025-12-04T20:54:09,OMNI,bot
p1604,Too many identical posts today... #ASI,acc0077,2025-12-04T20:54:38,ASI,doubt
p1605,To the moon!!!,acc0464,2025-12-04T20:55:06,TAO,bot
p1606,Too many identical posts today... #BLOC,acc0066,2025-12-04T20:55:30,BLOC,doubt
p1607,Don't miss this 100x! #TAO,acc0248,2025-12-04T20:55:47,TAO,bot
p1608,Strong team strong roadmap!,acc0468,2025-12-04T20:55:59,RNDR,coordinated
p1609,Leaked info suggests huge collaboration! #OMNI,acc0285,2025-12-04T20:56:22,OMNI,fake_news
p1610,Massive pump incoming stay ready! #BLOC,acc0277,2025-12-04T20:56:29,BLOC,coordinated
p1611,Don't miss this 100x!,acc0085,2025-12-04T20:56:31,XCY,bot
p1612,This might be manipulated.,acc0393,2025-12-04T20:56:41,OMNI,doubt
p1613,This might be manipulated.,acc0206,2025-12-04T20:56:48,NEURA,doubt
p1614,Strong team strong roadmap! #BLOC,acc0432,2025-12-04T20:57:11,BLOC,coordinated
p1615,The project is growing steadily.,acc0360,2025-12-04T20:57:17,RNDR,organic
p1616,Pump incoming!,acc0176,2025-12-04T20:57:40,FEX,bot
p1617,To the moon!!!,acc0084,2025-12-04T20:57:56,TAO,bot
p1618,To the moon!!!,acc0295,2025-12-04T20:58:21,ASI,bot
p1619,Don't miss this 100x! #AITK,acc0417,2025-12-04T20:58:39,AITK,bot
p1620,This might be manipulated.,acc0426,2025-12-04T20:58:57,XCY,doubt
p1621,The project is growing steadily. #NEURA,acc0020,2025-12-04T20:59:07,NEURA,organic
p1622,BREAKING: Major partnership confirmed! #BLOC,acc0396,2025-12-04T20:59:31,BLOC,fake_news
p1623,Pump incoming! #AITK,acc0049,2025-12-04T20:59:59,AITK,bot
p1624,Where is the proof?,acc0246,2025-12-04T21:00:20,BLOC,doubt
p1625,Seems like coordinated hype.,acc0063,2025-12-04T21:00:28,OMNI,doubt
p1626,Insider: massive deal incoming!,acc0262,2025-12-04T21:00:29,AITK,fake_news
p1627,Strong development updates.,acc0219,2025-12-04T21:00:53,NEURA,organic
p1628,Pump incoming!,acc0434,2025-12-04T21:00:54,OMNI,bot
p1629,Don't miss this 100x!,acc0473,2025-12-04T21:01:11,BLOC,bot
p1630,Where is the proof? #AITK,acc0438,2025-12-04T21:01:39,AITK,doubt
p1631,Rumor: Big tech involved! #ASI,acc0120,2025-12-04T21:02:02,ASI,fake_news
p1632,Pump incoming!,acc0471,2025-12-04T21:02:10,RNDR,bot
p1633,Strong development updates. #NEURA,acc0020,2025-12-04T21:02:40,NEURA,organic
p1634,Insider: massive deal incoming!,acc0482,2025-12-04T21:02:52,AITK,fake_news
p1635,Don't miss this 100x!,acc0201,2025-12-04T21:03:19,RNDR,bot
p1636,Where is the proof? #ASI,acc0275,2025-12-04T21:03:37,ASI,doubt
p1637,Strong team strong roadmap!,acc0235,2025-12-04T21:03:41,NEURA,coordinated
p1638,Where is the proof? #BLOC,acc0070,2025-12-04T21:03:48,BLOC,doubt
p1639,This will be the next 100x!,acc0100,2025-12-04T21:03:56,OMNI,coordinated
p1640,Insider: massive deal incoming! #BLOC,acc0160,2025-12-04T21:04:12,BLOC,fake_news
p1641,Market sentiment seems healthy. #BLOC,acc0234,2025-12-04T21:04:35,BLOC,organic
p1642,The project is growing steadily.,acc0059,2025-12-04T21:05:01,RNDR,organic
p1643,Leaked info suggests huge collaboration!,acc0442,2025-12-04T21:05:23,NEURA,fake_news
p1644,Seems like coordinated hype.,acc0368,2025-12-04T21:05:30,RNDR,doubt
p1645,This will be the next 100x! #RNDR,acc0181,2025-12-04T21:05:35,RNDR,coordinated
p1646,Leaked info suggests huge collaboration!,acc0013,2025-12-04T21:05:58,FEX,fake_news
p1647,Rumor: Big tech involved!,acc0206,2025-12-04T21:06:17,RNDR,fake_news
p1648,The project is growing steadily. #FEX,acc0115,2025-12-04T21:06:40,FEX,organic
p1649,Insider: massive deal incoming!,acc0176,2025-12-04T21:07:07,TAO,fake_news
p1650,Seems like coordinated hype.,acc0466,2025-12-04T21:07:16,RNDR,doubt
p1651,Don't miss this 100x!,acc0056,2025-12-04T21:07:25,BLOC,bot
p1652,Leaked info suggests huge collaboration! #AITK,acc0195,2025-12-04T21:07:30,AITK,fake_news
p1653,Don't miss this 100x!,acc0149,2025-12-04T21:07:43,NEURA,bot
p1654,BREAKING: Major partnership confirmed! #FEX,acc0486,2025-12-04T21:07:58,FEX,fake_news
p1655,Market sentiment seems healthy.,acc0320,2025-12-04T21:07:59,NEURA,organic
p1656,To the moon!!!,acc0046,2025-12-04T21:08:19,BLOC,bot
p1657,Where is the proof?,acc0198,2025-12-04T21:08:39,XCY,doubt
p1658,Too many identical posts today...,acc0205,2025-12-04T21:08:58,ASI,doubt
p1659,Strong development updates.,acc0331,2025-12-04T21:09:28,XCY,organic
p1660,Leaked info suggests huge collaboration!,acc0249,2025-12-04T21:09:52,RNDR,fake_news
p1661,The project is growing steadily.,acc0273,2025-12-04T21:10:01,ASI,organic
p1662,Strong development updates.,acc0002,2025-12-04T21:10:06,AITK,organic
p1663,This will be the next 100x!,acc0316,2025-12-04T21:10:20,OMNI,coordinated
p1664,The project is growing steadily. #TAO,acc0379,2025-12-04T21:10:40,TAO,organic
p1665,Where is the proof?,acc0348,2025-12-04T21:10:44,TAO,doubt
p1666,BREAKING: Major partnership confirmed! #ASI,acc0057,2025-12-04T21:11:01,ASI,fake_news
p1667,Where is the proof?,acc0140,2025-12-04T21:11:17,ASI,doubt
p1668,This will be the next 100x!,acc0491,2025-12-04T21:11:43,RNDR,coordinated
p1669,Insider: massive deal incoming!,acc0121,2025-12-04T21:11:58,RNDR,fake_news
p1670,Where is the proof? #FEX,acc0419,2025-12-04T21:12:00,FEX,doubt
p1671,Massive pump incoming stay ready! #FEX,acc0039,2025-12-04T21:12:11,FEX,coordinated
p1672,BREAKING: Major partnership confirmed!,acc0083,2025-12-04T21:12:22,BLOC,fake_news
p1673,Leaked info suggests huge collaboration!,acc0137,2025-12-04T21:12:33,BLOC,fake_news
p1674,This might be manipulated.,acc0293,2025-12-04T21:12:39,FEX,doubt
p1675,To the moon!!!,acc0168,2025-12-04T21:12:56,RNDR,bot
p1676,Where is the proof?,acc0436,2025-12-04T21:12:58,TAO,doubt
p1677,Massive pump incoming stay ready!,acc0268,2025-12-04T21:13:00,ASI,coordinated
p1678,Insider: massive deal incoming!,acc0209,2025-12-04T21:13:26,OMNI,fake_news
p1679,This might be manipulated.,acc0276,2025-12-04T21:13:38,AITK,doubt
p1680,The project is growing steadily.,acc0040,2025-12-04T21:13:41,TAO,organic
p1681,Massive pump incoming stay ready!,acc0102,2025-12-04T21:13:51,AITK,coordinated
p1682,Strong development updates.,acc0037,2025-12-04T21:13:59,RNDR,organic
p1683,Solid long-term potential. #ASI,acc0498,2025-12-04T21:14:14,ASI,organic
p1684,Strong team strong roadmap!,acc0117,2025-12-04T21:14:28,ASI,coordinated
p1685,Strong development updates.,acc0119,2025-12-04T21:14:41,TAO,organic
p1686,Too many identical posts today... #TAO,acc0056,2025-12-04T21:14:54,TAO,doubt
p1687,Massive pump incoming stay ready!,acc0052,2025-12-04T21:15:08,NEURA,coordinated
p1688,Undervalued gem! #OMNI,acc0495,2025-12-04T21:15:31,OMNI,coordinated
p1689,Insider: massive deal incoming!,acc0099,2025-12-04T21:15:55,XCY,fake_news
p1690,Pump incoming!,acc0319,2025-12-04T21:16:02,BLOC,bot
p1691,Seems like coordinated hype.,acc0405,2025-12-04T21:16:19,FEX,doubt
p1692,BREAKING: Major partnership confirmed!,acc0444,2025-12-04T21:16:34,AITK,fake_news
p1693,Rumor: Big tech involved!,acc0001,2025-12-04T21:16:53,XCY,fake_news
p1694,Massive pump incoming stay ready!,acc0373,2025-12-04T21:17:10,XCY,coordinated
p1695,Market sentiment seems healthy.,acc0299,2025-12-04T21:17:23,AITK,organic
p1696,Solid long-term potential. #TAO,acc0183,2025-12-04T21:17:29,TAO,organic
p1697,Rumor: Big tech involved!,acc0044,2025-12-04T21:17:42,BLOC,fake_news
p1698,Undervalued gem!,acc0214,2025-12-04T21:18:04,OMNI,coordinated
p1699,Rumor: Big tech involved!,acc0065,2025-12-04T21:18:05,AITK,fake_news
p1700,Undervalued gem!,acc0399,2025-12-04T21:18:26,NEURA,coordinated
p1701,Pump incoming!,acc0491,2025-12-04T21:18:45,FEX,bot
p1702,Rumor: Big tech involved! #ASI,acc0442,2025-12-04T21:19:11,ASI,fake_news
p1703,Strong development updates. #OMNI,acc0280,2025-12-04T21:19:41,OMNI,organic
p1704,This might be manipulated.,acc0331,2025-12-04T21:19:56,RNDR,doubt
p1705,Leaked info suggests huge collaboration!,acc0025,2025-12-04T21:20:14,OMNI,fake_news
p1706,Market sentiment seems healthy.,acc0463,2025-12-04T21:20:41,NEURA,organic
p1707,Strong development updates.,acc0424,2025-12-04T21:20:55,BLOC,organic
p1708,BREAKING: Major partnership confirmed!,acc0285,2025-12-04T21:20:56,XCY,fake_news
p1709,Too many identical posts today...,acc0216,2025-12-04T21:21:24,TAO,doubt
p1710,Don't miss this 100x!,acc0157,2025-12-04T21:21:25,NEURA,bot
p1711,Where is the proof?,acc0136,2025-12-04T21:21:46,FEX,doubt
p1712,Market sentiment seems healthy.,acc0330,2025-12-04T21:21:56,FEX,organic
p1713,Solid long-term potential.,acc0033,2025-12-04T21:22:07,TAO,organic
p1714,Seems like coordinated hype.,acc0016,2025-12-04T21:22:33,XCY,doubt
p1715,Too many identical posts today...,acc0308,2025-12-04T21:22:54,AITK,doubt
p1716,Leaked info suggests huge collaboration!,acc0079,2025-12-04T21:23:16,TAO,fake_news
p1717,Seems like coordinated hype. #AITK,acc0107,2025-12-04T21:23:42,AITK,doubt
p1718,Don't miss this 100x!,acc0083,2025-12-04T21:23:56,XCY,bot
p1719,Market sentiment seems healthy.,acc0127,2025-12-04T21:24:08,OMNI,organic
p1720,Market sentiment seems healthy. #FEX,acc0387,2025-12-04T21:24:14,FEX,organic
p1721,Strong development updates.,acc0157,2025-12-04T21:24:26,ASI,organic
p1722,Where is the proof?,acc0179,2025-12-04T21:24:43,ASI,doubt
p1723,Undervalued gem!,acc0146,2025-12-04T21:25:10,TAO,coordinated
p1724,To the moon!!! #ASI,acc0336,2025-12-04T21:25:34,ASI,bot
p1725,The project is growing steadily.,acc0285,2025-12-04T21:25:59,NEURA,organic
p1726,Solid long-term potential. #AITK,acc0114,2025-12-04T21:26:27,AITK,organic
p1727,Solid long-term potential.,acc0288,2025-12-04T21:26:56,NEURA,organic
p1728,Seems like coordinated hype. #ASI,acc0324,2025-12-04T21:27:19,ASI,doubt
p1729,Seems like coordinated hype.,acc0302,2025-12-04T21:27:37,OMNI,doubt
p1730,To the moon!!! #FEX,acc0293,2025-12-04T21:28:04,FEX,bot
p1731,Insider: massive deal incoming! #NEURA,acc0124,2025-12-04T21:28:27,NEURA,fake_news
p1732,The project is growing steadily. #TAO,acc0376,2025-12-04T21:28:49,TAO,organic
p1733,Insider: massive deal incoming! #XCY,acc0038,2025-12-04T21:28:54,XCY,fake_news
p1734,The project is growing steadily.,acc0352,2025-12-04T21:29:23,FEX,organic
p1735,This might be manipulated.,acc0170,2025-12-04T21:29:47,FEX,doubt
p1736,Leaked info suggests huge collaboration!,acc0053,2025-12-04T21:29:48,AITK,fake_news
p1737,Where is the proof? #BLOC,acc0190,2025-12-04T21:30:11,BLOC,doubt
p1738,Where is the proof?,acc0438,2025-12-04T21:30:39,AITK,doubt
p1739,The project is growing steadily. #RNDR,acc0275,2025-12-04T21:30:42,RNDR,organic
p1740,Strong development updates.,acc0175,2025-12-04T21:30:56,ASI,organic
p1741,Don't miss this 100x!,acc0034,2025-12-04T21:31:24,XCY,bot
p1742,Market sentiment seems healthy.,acc0354,2025-12-04T21:31:28,ASI,organic
p1743,Insider: massive deal incoming!,acc0340,2025-12-04T21:31:54,FEX,fake_news
p1744,Don't miss this 100x!,acc0029,2025-12-04T21:32:04,ASI,bot
p1745,Where is the proof?,acc0252,2025-12-04T21:32:25,BLOC,doubt
p1746,Don't miss this 100x! #OMNI,acc0094,2025-12-04T21:32:49,OMNI,bot
p1747,Buy now!! Massive potential!,acc0200,2025-12-04T21:32:50,XCY,bot
p1748,Solid long-term potential.,acc0168,2025-12-04T21:33:07,AITK,organic
p1749,This might be manipulated. #ASI,acc0072,2025-12-04T21:33:10,ASI,doubt
p1750,Too many identical posts today...,acc0267,2025-12-04T21:33:34,NEURA,doubt
p1751,Pump incoming!,acc0363,2025-12-04T21:33:56,ASI,bot
p1752,This might be manipulated. #OMNI,acc0232,2025-12-04T21:34:00,OMNI,doubt
p1753,Rumor: Big tech involved!,acc0284,2025-12-04T21:34:19,BLOC,fake_news
p1754,Market sentiment seems healthy.,acc0191,2025-12-04T21:34:46,BLOC,organic
p1755,Too many identical posts today... #RNDR,acc0384,2025-12-04T21:34:55,RNDR,doubt
p1756,Strong team strong roadmap! #XCY,acc0179,2025-12-04T21:35:06,XCY,coordinated
p1757,Insider: massive deal incoming! #FEX,acc0321,2025-12-04T21:35:35,FEX,fake_news
p1758,Pump incoming! #FEX,acc0216,2025-12-04T21:35:48,FEX,bot
p1759,Strong team strong roadmap!,acc0065,2025-12-04T21:35:51,AITK,coordinated
p1760,Too many identical posts today... #NEURA,acc0106,2025-12-04T21:35:56,NEURA,doubt
p1761,Massive pump incoming stay ready! #AITK,acc0471,2025-12-04T21:36:15,AITK,coordinated
p1762,The project is growing steadily.,acc0214,2025-12-04T21:36:24,OMNI,organic
p1763,Market sentiment seems healthy. #NEURA,acc0391,2025-12-04T21:36:54,NEURA,organic
p1764,This might be manipulated.,acc0263,2025-12-04T21:37:10,TAO,doubt
p1765,Rumor: Big tech involved! #NEURA,acc0068,2025-12-04T21:37:26,NEURA,fake_news
p1766,Strong development updates. #AITK,acc0365,2025-12-04T21:37:35,AITK,organic
p1767,Seems like coordinated hype.,acc0448,2025-12-04T21:37:37,XCY,doubt
p1768,Strong team strong roadmap! #ASI,acc0288,2025-12-04T21:37:54,ASI,coordinated
p1769,Strong development updates. #XCY,acc0045,2025-12-04T21:38:20,XCY,organic
p1770,Don't miss this 100x! #OMNI,acc0022,2025-12-04T21:38:22,OMNI,bot
p1771,Undervalued gem!,acc0232,2025-12-04T21:38:40,ASI,coordinated
p1772,Pump incoming! #TAO,acc0138,2025-12-04T21:38:42,TAO,bot
p1773,To the moon!!!,acc0170,2025-12-04T21:39:09,BLOC,bot
p1774,Pump incoming!,acc0052,2025-12-04T21:39:17,XCY,bot
p1775,Undervalued gem!,acc0407,2025-12-04T21:39:21,BLOC,coordinated
p1776,Undervalued gem!,acc0304,2025-12-04T21:39:34,BLOC,coordinated
p1777,To the moon!!!,acc0396,2025-12-04T21:39:38,OMNI,bot
p1778,Don't miss this 100x! #AITK,acc0330,2025-12-04T21:40:00,AITK,bot
p1779,Massive pump incoming stay ready!,acc0224,2025-12-04T21:40:10,BLOC,coordinated
p1780,This will be the next 100x! #OMNI,acc0084,2025-12-04T21:40:18,OMNI,coordinated
p1781,Solid long-term potential.,acc0342,2025-12-04T21:40:19,RNDR,organic
p1782,Buy now!! Massive potential!,acc0192,2025-12-04T21:40:22,FEX,bot
p1783,BREAKING: Major partnership confirmed! #BLOC,acc0491,2025-12-04T21:40:28,BLOC,fake_news
p1784,Insider: massive deal incoming!,acc0152,2025-12-04T21:40:32,FEX,fake_news
p1785,The project is growing steadily.,acc0288,2025-12-04T21:40:47,ASI,organic
p1786,Where is the proof?,acc0358,2025-12-04T21:41:02,BLOC,doubt
p1787,The project is growing steadily. #RNDR,acc0100,2025-12-04T21:41:07,RNDR,organic
p1788,The project is growing steadily. #FEX,acc0494,2025-12-04T21:41:13,FEX,organic
p1789,Don't miss this 100x!,acc0192,2025-12-04T21:41:30,RNDR,bot
p1790,Pump incoming!,acc0028,2025-12-04T21:41:52,AITK,bot
p1791,Too many identical posts today... #ASI,acc0125,2025-12-04T21:41:56,ASI,doubt
p1792,Market sentiment seems healthy.,acc0249,2025-12-04T21:42:22,OMNI,organic
p1793,Seems like coordinated hype. #AITK,acc0035,2025-12-04T21:42:27,AITK,doubt
p1794,Undervalued gem!,acc0213,2025-12-04T21:42:31,FEX,coordinated
p1795,This might be manipulated. #ASI,acc0462,2025-12-04T21:42:37,ASI,doubt
p1796,Where is the proof?,acc0118,2025-12-04T21:42:52,OMNI,doubt
p1797,Strong team strong roadmap! #RNDR,acc0032,2025-12-04T21:42:58,RNDR,coordinated
p1798,Solid long-term potential.,acc0291,2025-12-04T21:43:17,ASI,organic
p1799,Undervalued gem!,acc0273,2025-12-04T21:43:21,ASI,coordinated
p1800,Too many identical posts today...,acc0353,2025-12-04T21:43:24,BLOC,doubt
p1801,This might be manipulated.,acc0362,2025-12-04T21:43:47,RNDR,doubt
p1802,Where is the proof?,acc0281,2025-12-04T21:43:49,ASI,doubt
p1803,Don't miss this 100x!,acc0243,2025-12-04T21:44:19,FEX,bot
p1804,Massive pump incoming stay ready!,acc0442,2025-12-04T21:44:26,NEURA,coordinated
p1805,Rumor: Big tech involved!,acc0228,2025-12-04T21:44:29,ASI,fake_news
p1806,Market sentiment seems healthy. #ASI,acc0359,2025-12-04T21:44:36,ASI,organic
p1807,BREAKING: Major partnership confirmed!,acc0271,2025-12-04T21:44:43,NEURA,fake_news
p1808,Leaked info suggests huge collaboration!,acc0050,2025-12-04T21:44:49,ASI,fake_news
p1809,Pump incoming!,acc0012,2025-12-04T21:45:03,FEX,bot
p1810,Market sentiment seems healthy.,acc0257,2025-12-04T21:45:12,FEX,organic
p1811,Insider: massive deal incoming!,acc0343,2025-12-04T21:45:28,XCY,fake_news
p1812,Where is the proof? #AITK,acc0423,2025-12-04T21:45:47,AITK,doubt
p1813,Buy now!! Massive potential! #OMNI,acc0366,2025-12-04T21:46:05,OMNI,bot
p1814,Undervalued gem!,acc0402,2025-12-04T21:46:18,NEURA,coordinated
p1815,Strong development updates.,acc0074,2025-12-04T21:46:32,FEX,organic
p1816,Undervalued gem!,acc0066,2025-12-04T21:46:44,AITK,coordinated
p1817,Strong development updates. #FEX,acc0221,2025-12-04T21:47:07,FEX,organic
p1818,To the moon!!!,acc0010,2025-12-04T21:47:37,RNDR,bot
p1819,This will be the next 100x!,acc0343,2025-12-04T21:48:06,AITK,coordinated
p1820,Too many identical posts today...,acc0132,2025-12-04T21:48:26,OMNI,doubt
p1821,Solid long-term potential.,acc0375,2025-12-04T21:48:56,XCY,organic
p1822,Pump incoming! #OMNI,acc0462,2025-12-04T21:49:04,OMNI,bot
p1823,Undervalued gem!,acc0150,2025-12-04T21:49:29,XCY,coordinated
p1824,BREAKING: Major partnership confirmed!,acc0069,2025-12-04T21:49:34,AITK,fake_news
p1825,Insider: massive deal incoming!,acc0222,2025-12-04T21:49:38,XCY,fake_news
p1826,Pump incoming! #FEX,acc0173,2025-12-04T21:49:52,FEX,bot
p1827,Seems like coordinated hype.,acc0215,2025-12-04T21:50:19,AITK,doubt
p1828,To the moon!!!,acc0028,2025-12-04T21:50:23,ASI,bot
p1829,Rumor: Big tech involved!,acc0378,2025-12-04T21:50:25,BLOC,fake_news
p1830,Undervalued gem!,acc0281,2025-12-04T21:50:53,ASI,coordinated
p1831,To the moon!!! #BLOC,acc0122,2025-12-04T21:51:00,BLOC,bot
p1832,Massive pump incoming stay ready!,acc0176,2025-12-04T21:51:26,BLOC,coordinated
p1833,Massive pump incoming stay ready! #NEURA,acc0124,2025-12-04T21:51:42,NEURA,coordinated
p1834,Strong development updates.,acc0109,2025-12-04T21:51:53,NEURA,organic
p1835,This will be the next 100x!,acc0075,2025-12-04T21:52:08,TAO,coordinated
p1836,Where is the proof? #ASI,acc0150,2025-12-04T21:52:21,ASI,doubt
p1837,This might be manipulated.,acc0325,2025-12-04T21:52:45,BLOC,doubt
p1838,The project is growing steadily.,acc0432,2025-12-04T21:52:52,OMNI,organic
p1839,BREAKING: Major partnership confirmed!,acc0082,2025-12-04T21:53:01,XCY,fake_news
p1840,Leaked info suggests huge collaboration!,acc0057,2025-12-04T21:53:25,ASI,fake_news
p1841,The project is growing steadily.,acc0367,2025-12-04T21:53:48,TAO,organic
p1842,Seems like coordinated hype.,acc0102,2025-12-04T21:53:51,OMNI,doubt
p1843,Buy now!! Massive potential!,acc0213,2025-12-04T21:54:02,XCY,bot
p1844,Rumor: Big tech involved!,acc0003,2025-12-04T21:54:13,OMNI,fake_news
p1845,Too many identical posts today...,acc0497,2025-12-04T21:54:42,TAO,doubt
p1846,Strong development updates. #TAO,acc0189,2025-12-04T21:54:48,TAO,organic
p1847,Pump incoming!,acc0363,2025-12-04T21:54:57,BLOC,bot
p1848,Solid long-term potential. #NEURA,acc0258,2025-12-04T21:55:07,NEURA,organic
p1849,Massive pump incoming stay ready!,acc0164,2025-12-04T21:55:18,AITK,coordinated
p1850,Seems like coordinated hype. #AITK,acc0217,2025-12-04T21:55:30,AITK,doubt
p1851,Don't miss this 100x!,acc0328,2025-12-04T21:55:34,NEURA,bot
p1852,Market sentiment seems healthy.,acc0211,2025-12-04T21:56:02,NEURA,organic
p1853,Too many identical posts today...,acc0173,2025-12-04T21:56:26,OMNI,doubt
p1854,Where is the proof?,acc0059,2025-12-04T21:56:49,RNDR,doubt
p1855,This might be manipulated.,acc0081,2025-12-04T21:57:17,XCY,doubt
p1856,BREAKING: Major partnership confirmed!,acc0324,2025-12-04T21:57:22,TAO,fake_news
p1857,Strong development updates.,acc0364,2025-12-04T21:57:23,FEX,organic
p1858,Buy now!! Massive potential! #AITK,acc0123,2025-12-04T21:57:42,AITK,bot
